,Open Int,time to maturity (years),moneyness,inv_spread
4203,228,0.06027397260273973,0.9450692041522492,4.999999999999996
3825,49,0.0547945205479452,0.9337606837606838,4.000000000000002
2409,30,0.030136986301369864,0.9600175746924429,4.000000000000002
7037,222,0.11506849315068493,0.9014026402640264,4.000000000000002
3841,5,0.0547945205479452,0.9180672268907563,4.000000000000001
3853,9,0.0547945205479452,0.8882113821138211,4.000000000000001
6643,66,0.09863013698630137,0.8882113821138211,4.000000000000001
3551,3,0.049315068493150684,0.8954918032786885,4.000000000000001
3529,31,0.049315068493150684,0.9369639794168096,4.0
779,968,0.0027397260273972603,0.9877938517179023,4.0
775,1967,0.0027397260273972603,0.9895833333333334,4.0
7027,3241,0.11506849315068493,0.9134615384615384,4.0
3545,5,0.049315068493150684,0.9180672268907563,4.0
3547,16,0.049315068493150684,0.9104166666666667,4.0
3555,79,0.049315068493150684,0.8810483870967742,4.0
3523,75,0.049315068493150684,0.9418103448275862,4.0
4519,2,0.0684931506849315,0.9180672268907563,4.0
4515,2,0.0684931506849315,0.9258474576271186,4.0
7007,56,0.11506849315068493,0.9289965986394558,4.0
2415,108,0.030136986301369864,0.9549825174825175,4.0
3521,19,0.049315068493150684,0.9434369602763385,4.0
7029,5824,0.11506849315068493,0.9104166666666667,4.0
7021,1613,0.11506849315068493,0.9180672268907563,4.0
7017,36,0.11506849315068493,0.9211635750421585,4.0
7013,63,0.11506849315068493,0.9242808798646363,4.0
4759,19,0.07397260273972603,0.9258474576271186,4.0
2393,162,0.030136986301369864,0.9737076648841355,4.0
5693,2345,0.07945205479452055,0.9418103448275862,4.0
2405,125,0.030136986301369864,0.9634038800705468,4.0
3519,6,0.049315068493150684,0.9450692041522492,4.0
2407,71,0.030136986301369864,0.9617077464788732,4.0
3511,124,0.049315068493150684,0.9516550522648084,4.0
4765,2,0.07397260273972603,0.8954918032786885,4.0
7023,2175,0.11506849315068493,0.9165268456375839,4.0
3513,118,0.049315068493150684,0.95,4.0
3517,5,0.049315068493150684,0.9467071057192374,4.0
4513,140,0.0684931506849315,0.9289965986394558,4.0
7031,112,0.11506849315068493,0.907392026578073,4.0
7033,117,0.11506849315068493,0.9043874172185431,4.0
1687,2125,0.01643835616438356,0.9418103448275862,4.0
4511,1,0.0684931506849315,0.9321672354948806,4.0
6641,111,0.09863013698630137,0.8954918032786885,4.0
3809,6,0.0547945205479452,0.9467071057192374,4.0
3811,31,0.0547945205479452,0.9450692041522492,4.0
3813,34,0.0547945205479452,0.9434369602763385,4.0
3815,22,0.0547945205479452,0.9418103448275862,4.0
3823,193,0.0547945205479452,0.9353595890410958,4.0
3831,1,0.0547945205479452,0.9289965986394558,4.0
3835,6,0.0547945205479452,0.9258474576271186,4.0
3851,4,0.0547945205479452,0.8954918032786885,4.0
2039,9119,0.021917808219178082,0.9754464285714286,4.0
3855,8,0.0547945205479452,0.8810483870967742,4.0
6599,70,0.09863013698630137,0.9353595890410958,4.0
4505,4,0.0684931506849315,0.938573883161512,4.0
4501,161,0.0684931506849315,0.9418103448275862,4.0
4495,55,0.0684931506849315,0.9467071057192374,4.0
4491,5,0.0684931506849315,0.95,4.0
4197,7109,0.06027397260273973,0.95,4.0
4199,168,0.06027397260273973,0.9483506944444444,4.0
4201,75,0.06027397260273973,0.9467071057192374,4.0
4205,61,0.06027397260273973,0.9434369602763385,4.0
2801,2547,0.03561643835616438,0.9258474576271186,4.0
3807,4,0.0547945205479452,0.9483506944444444,4.0
6617,925,0.09863013698630137,0.9211635750421585,4.0
6631,221,0.09863013698630137,0.9104166666666667,4.0
7035,278,0.11506849315068493,0.9028925619834711,4.0
7041,65,0.11506849315068493,0.8984375,4.0
7043,1662,0.11506849315068493,0.8954918032786885,4.0
6623,420,0.09863013698630137,0.9165268456375839,4.0
6625,27,0.09863013698630137,0.9149916247906198,4.0
6627,588,0.09863013698630137,0.9134615384615384,4.0
6629,23,0.09863013698630137,0.9119365609348915,4.0
6609,121,0.09863013698630137,0.9274193548387096,4.0
7045,2506,0.11506849315068493,0.8882113821138211,4.0
1643,113,0.01643835616438356,0.9789426523297491,4.0
6633,18,0.09863013698630137,0.907392026578073,4.0
6637,56,0.09863013698630137,0.9028925619834711,4.0
6639,100,0.09863013698630137,0.9014026402640264,4.0
1679,478,0.01643835616438356,0.9483506944444444,4.0
6619,245,0.09863013698630137,0.9196127946127947,4.0
3527,24,0.049315068493150684,0.938573883161512,3.9999999999999982
6093,9,0.08767123287671233,0.9104166666666667,3.9999999999999982
4761,7,0.07397260273972603,0.9180672268907563,3.9999999999999982
7039,90,0.11506849315068493,0.8999176276771005,3.9999999999999982
3827,31,0.0547945205479452,0.9321672354948806,3.9999999999999982
6611,3010,0.09863013698630137,0.9258474576271186,3.9999999999999964
4737,462,0.07397260273972603,0.9771914132379249,3.333333333333345
3775,64,0.0547945205479452,0.9754464285714286,3.333333333333345
3777,24,0.0547945205479452,0.9737076648841355,3.333333333333345
1289,59,0.0136986301369863,0.9949908925318761,3.333333333333345
6977,159,0.11506849315068493,0.9533158813263525,3.333333333333345
4747,3779,0.07397260273972603,0.9668141592920354,3.333333333333345
4483,1,0.0684931506849315,0.9566549912434326,3.3333333333333353
2745,2034,0.03561643835616438,0.9719750889679716,3.3333333333333353
4493,46,0.0684931506849315,0.9483506944444444,3.3333333333333353
4487,1,0.0684931506849315,0.9533158813263525,3.3333333333333353
5689,199,0.07945205479452055,0.9434369602763385,3.3333333333333353
7009,151,0.11506849315068493,0.9274193548387096,3.3333333333333353
2747,1832,0.03561643835616438,0.9702486678507993,3.3333333333333353
4751,26,0.07397260273972603,0.9583333333333334,3.3333333333333353
1293,245,0.0136986301369863,0.9913793103448276,3.3333333333333353
3515,4803,0.049315068493150684,0.9483506944444444,3.3333333333333353
3509,76,0.049315068493150684,0.9533158813263525,3.3333333333333353
5681,333,0.07945205479452055,0.9467071057192374,3.3333333333333353
3489,101,0.049315068493150684,0.9702486678507993,3.3333333333333353
3491,72,0.049315068493150684,0.9685283687943262,3.3333333333333353
3493,54,0.049315068493150684,0.9668141592920354,3.3333333333333353
8515,75,0.17534246575342466,0.9401893287435457,3.3333333333333353
8519,188,0.17534246575342466,0.938573883161512,3.3333333333333353
8523,13,0.17534246575342466,0.9369639794168096,3.3333333333333353
8527,148,0.17534246575342466,0.9353595890410958,3.3333333333333353
8535,218,0.17534246575342466,0.9321672354948806,3.3333333333333353
3483,2125,0.049315068493150684,0.9754464285714286,3.3333333333333353
4183,471,0.06027397260273973,0.9617077464788732,3.3333333333333353
1629,105,0.01643835616438356,0.9913793103448276,3.3333333333333353
4181,456,0.06027397260273973,0.9634038800705468,3.3333333333333353
6607,230,0.09863013698630137,0.9289965986394558,3.3333333333333353
6605,136,0.09863013698630137,0.9305792163543442,3.3333333333333353
3781,33,0.0547945205479452,0.9702486678507993,3.3333333333333353
3803,12,0.0547945205479452,0.9516550522648084,3.3333333333333353
3487,60,0.049315068493150684,0.9719750889679716,3.3333333333333353
6601,869,0.09863013698630137,0.9337606837606838,3.3333333333333353
2383,84,0.030136986301369864,0.9824640287769785,3.3333333333333353
6999,542,0.11506849315068493,0.9353595890410958,3.3333333333333353
5661,1127,0.07945205479452055,0.9549825174825175,3.3333333333333353
6995,1045,0.11506849315068493,0.938573883161512,3.3333333333333353
5669,383,0.07945205479452055,0.9516550522648084,3.3333333333333353
4193,308,0.06027397260273973,0.9533158813263525,3.3333333333333353
5657,460,0.07945205479452055,0.9566549912434326,3.3333333333333353
5653,2379,0.07945205479452055,0.9583333333333334,3.3333333333333353
7003,208,0.11506849315068493,0.9321672354948806,3.3333333333333353
5673,1044,0.07945205479452055,0.95,3.3333333333333353
2387,46,0.030136986301369864,0.9789426523297491,3.3333333333333353
5665,463,0.07945205479452055,0.9533158813263525,3.3333333333333353
6311,7,0.09315068493150686,0.9104166666666667,3.333333333333334
6091,2,0.08767123287671233,0.9258474576271186,3.333333333333333
6309,99,0.09315068493150686,0.9258474576271186,3.333333333333333
6313,12,0.09315068493150686,0.8954918032786885,3.333333333333333
7025,180,0.11506849315068493,0.9149916247906198,3.333333333333333
6621,1550,0.09863013698630137,0.9180672268907563,3.333333333333333
6615,841,0.09863013698630137,0.9227195945945946,3.333333333333333
6613,72,0.09863013698630137,0.9242808798646363,3.333333333333333
6603,456,0.09863013698630137,0.9321672354948806,3.3333333333333304
5677,427,0.07945205479452055,0.9483506944444444,3.3333333333333304
3805,21,0.0547945205479452,0.95,3.3333333333333304
4497,10,0.0684931506849315,0.9450692041522492,3.3333333333333304
1639,3467,0.01643835616438356,0.9824640287769785,3.3333333333333304
7005,194,0.11506849315068493,0.9305792163543442,3.3333333333333304
4195,520,0.06027397260273973,0.9516550522648084,3.3333333333333304
3155,274,0.0410958904109589,0.9634038800705468,3.3333333333333304
4191,195,0.06027397260273973,0.9549825174825175,3.3333333333333304
3507,53,0.049315068493150684,0.9549825174825175,3.3333333333333304
3495,174,0.049315068493150684,0.9651060070671378,3.3333333333333304
4755,5,0.07397260273972603,0.9418103448275862,3.3333333333333304
5685,334,0.07945205479452055,0.9450692041522492,3.3333333333333304
8531,693,0.17534246575342466,0.9337606837606838,3.3333333333333255
3779,18,0.0547945205479452,0.9719750889679716,3.3333333333333255
4741,45,0.07397260273972603,0.9737076648841355,3.3333333333333255
2739,978,0.03561643835616438,0.9771914132379249,3.3333333333333255
2743,1301,0.03561643835616438,0.9737076648841355,3.3333333333333255
8619,47,0.17534246575342466,0.8999176276771005,2.857142857142858
8623,253,0.17534246575342466,0.8984375,2.857142857142858
8633,120,0.17534246575342466,0.894026186579378,2.857142857142858
8637,52,0.17534246575342466,0.8925653594771242,2.857142857142858
8647,208,0.17534246575342466,0.8882113821138211,2.857142857142857
8651,122,0.17534246575342466,0.8867694805194806,2.857142857142857
8687,161,0.17534246575342466,0.860236220472441,2.857142857142857
8679,432,0.17534246575342466,0.8698248407643312,2.857142857142857
8671,128,0.17534246575342466,0.874,2.857142857142857
8667,53,0.17534246575342466,0.8754006410256411,2.857142857142857
8663,651,0.17534246575342466,0.8782154340836013,2.857142857142857
8683,474,0.17534246575342466,0.8670634920634921,2.8571428571428568
8631,187,0.17534246575342466,0.8954918032786885,2.8571428571428563
8627,308,0.17534246575342466,0.8969622331691297,2.8571428571428563
8615,84,0.17534246575342466,0.9014026402640264,2.8571428571428563
8655,201,0.17534246575342466,0.8838996763754046,2.8571428571428563
8659,2679,0.17534246575342466,0.8810483870967742,2.8571428571428563
767,3107,0.0027397260273972603,0.9931818181818182,2.8571428571428563
771,709,0.0027397260273972603,0.9913793103448276,2.8571428571428563
8643,7,0.17534246575342466,0.8896579804560261,2.8571428571428563
8591,2013,0.17534246575342466,0.9104166666666667,2.8571428571428563
8639,157,0.17534246575342466,0.8911092985318108,2.8571428571428563
8575,235,0.17534246575342466,0.9165268456375839,2.8571428571428563
4729,6,0.07397260273972603,0.9842342342342343,2.500000000000009
4169,289,0.06027397260273973,0.9737076648841355,2.500000000000009
1627,4396,0.01643835616438356,0.9931818181818182,2.500000000000009
8499,65,0.17534246575342466,0.9467071057192374,2.500000000000009
2377,43,0.030136986301369864,0.9877938517179023,2.500000000000009
3479,374,0.049315068493150684,0.9789426523297491,2.500000000000009
2379,2144,0.030136986301369864,0.9860108303249098,2.500000000000009
5637,900,0.07945205479452055,0.9651060070671378,2.500000000000009
4731,1275,0.07397260273972603,0.9824640287769785,2.500000000000009
6087,1,0.08767123287671233,0.95,2.5000000000000036
3145,554,0.0410958904109589,0.9719750889679716,2.5000000000000036
3485,37,0.049315068493150684,0.9737076648841355,2.5000000000000036
6981,2841,0.11506849315068493,0.95,2.5000000000000036
4177,7653,0.06027397260273973,0.9668141592920354,2.5000000000000036
6085,86,0.08767123287671233,0.9583333333333334,2.5000000000000036
4189,115,0.06027397260273973,0.9566549912434326,2.5000000000000036
6573,210,0.09863013698630137,0.9566549912434326,2.5000000000000036
5645,477,0.07945205479452055,0.9617077464788732,2.5000000000000036
3143,222,0.0410958904109589,0.9737076648841355,2.5000000000000036
3141,3335,0.0410958904109589,0.9754464285714286,2.5000000000000036
6987,373,0.11506849315068493,0.9450692041522492,2.5000000000000036
2741,17206,0.03561643835616438,0.9754464285714286,2.5000000000000036
6589,319,0.09863013698630137,0.9434369602763385,2.5000000000000036
8555,27,0.17534246575342466,0.9242808798646363,2.5000000000000036
6997,226,0.11506849315068493,0.9369639794168096,2.5000000000000036
6583,62,0.09863013698630137,0.9483506944444444,2.5000000000000036
7309,245,0.136986301369863,0.9321672354948806,2.5000000000000004
6591,2938,0.09863013698630137,0.9418103448275862,2.5000000000000004
6307,7,0.09315068493150686,0.9418103448275862,2.5000000000000004
7001,2466,0.11506849315068493,0.9337606837606838,2.5000000000000004
7621,1,0.15616438356164383,0.9104166666666667,2.5000000000000004
8607,159,0.17534246575342466,0.9043874172185431,2.5000000000000004
8595,3,0.17534246575342466,0.9089018302828619,2.5000000000000004
7321,52,0.136986301369863,0.9227195945945946,2.5000000000000004
7331,2,0.136986301369863,0.9134615384615384,2.5000000000000004
2037,523,0.021917808219178082,0.9771914132379249,2.5000000000000004
6593,48,0.09863013698630137,0.9401893287435457,2.5000000000000004
3153,1397,0.0410958904109589,0.9651060070671378,2.5000000000000004
7307,56,0.136986301369863,0.9337606837606838,2.5000000000000004
8551,666,0.17534246575342466,0.9258474576271186,2.5000000000000004
3151,5211,0.0410958904109589,0.9668141592920354,2.5000000000000004
8611,1141,0.17534246575342466,0.9028925619834711,2.5000000000000004
8559,467,0.17534246575342466,0.9227195945945946,2.5000000000000004
8563,128,0.17534246575342466,0.9211635750421585,2.5000000000000004
8567,455,0.17534246575342466,0.9196127946127947,2.5000000000000004
7335,43,0.136986301369863,0.9028925619834711,2.5000000000000004
763,663,0.0027397260273972603,0.9949908925318761,2.5000000000000004
2035,1180,0.021917808219178082,0.9789426523297491,2.5000000000000004
8579,27,0.17534246575342466,0.9149916247906198,2.5000000000000004
6597,694,0.09863013698630137,0.9369639794168096,2.5000000000000004
7339,2,0.136986301369863,0.8882113821138211,2.5
8675,218,0.17534246575342466,0.8726038338658147,2.5
8691,472,0.17534246575342466,0.853515625,2.5
7341,60,0.136986301369863,0.8810483870967742,2.5
8695,254,0.17534246575342466,0.8403846153846154,2.5
7327,2,0.136986301369863,0.9180672268907563,2.499999999999999
8599,86,0.17534246575342466,0.907392026578073,2.499999999999999
7333,10,0.136986301369863,0.9104166666666667,2.499999999999999
8603,729,0.17534246575342466,0.9058872305140961,2.499999999999999
7329,2,0.136986301369863,0.9165268456375839,2.499999999999999
6595,410,0.09863013698630137,0.938573883161512,2.499999999999998
7619,1,0.15616438356164383,0.9180672268907563,2.499999999999998
3481,15,0.049315068493150684,0.9771914132379249,2.499999999999998
5649,393,0.07945205479452055,0.9600175746924429,2.499999999999998
6571,12002,0.09863013698630137,0.9583333333333334,2.499999999999998
6587,49,0.09863013698630137,0.9450692041522492,2.499999999999998
6585,79,0.09863013698630137,0.9467071057192374,2.499999999999998
2381,486,0.030136986301369864,0.9842342342342343,2.499999999999998
3773,59,0.0547945205479452,0.9771914132379249,2.499999999999998
6569,88,0.09863013698630137,0.9600175746924429,2.499999999999998
6575,261,0.09863013698630137,0.9549825174825175,2.499999999999998
6577,89,0.09863013698630137,0.9533158813263525,2.499999999999998
6581,125,0.09863013698630137,0.95,2.499999999999998
6975,228,0.11506849315068493,0.9549825174825175,2.499999999999998
3139,292,0.0410958904109589,0.9771914132379249,2.499999999999998
3147,693,0.0410958904109589,0.9702486678507993,2.499999999999998
3149,1302,0.0410958904109589,0.9685283687943262,2.499999999999998
6579,402,0.09863013698630137,0.9516550522648084,2.499999999999998
6971,13122,0.11506849315068493,0.9583333333333334,2.499999999999998
4739,3891,0.07397260273972603,0.9754464285714286,2.499999999999998
6969,304,0.11506849315068493,0.9600175746924429,2.499999999999998
1625,138,0.01643835616438356,0.9949908925318761,2.499999999999998
4185,553,0.06027397260273973,0.9600175746924429,2.499999999999998
6979,343,0.11506849315068493,0.9516550522648084,2.499999999999998
4171,1208,0.06027397260273973,0.9719750889679716,2.499999999999998
4173,173,0.06027397260273973,0.9702486678507993,2.499999999999998
4175,382,0.06027397260273973,0.9685283687943262,2.499999999999998
7295,4,0.136986301369863,0.9434369602763385,2.499999999999998
8507,33,0.17534246575342466,0.9434369602763385,2.499999999999998
4179,1187,0.06027397260273973,0.9651060070671378,2.499999999999998
8511,897,0.17534246575342466,0.9418103448275862,2.499999999999998
8583,219,0.17534246575342466,0.9134615384615384,2.499999999999998
4165,147,0.06027397260273973,0.9771914132379249,2.499999999999998
4187,6521,0.06027397260273973,0.9583333333333334,2.499999999999998
7303,11,0.136986301369863,0.9369639794168096,2.499999999999998
7301,475,0.136986301369863,0.938573883161512,2.499999999999998
4485,129,0.0684931506849315,0.9549825174825175,2.499999999999998
8543,184,0.17534246575342466,0.9289965986394558,2.499999999999998
2735,3122,0.03561643835616438,0.9807001795332136,2.499999999999998
2731,6587,0.03561643835616438,0.9842342342342343,2.499999999999998
8571,1057,0.17534246575342466,0.9180672268907563,2.499999999999998
4161,2734,0.06027397260273973,0.9807001795332136,2.499999999999998
4477,65,0.0684931506849315,0.9617077464788732,2.499999999999998
5641,221,0.07945205479452055,0.9634038800705468,2.499999999999998
2027,6673,0.021917808219178082,0.9860108303249098,2.499999999999998
2031,376,0.021917808219178082,0.9824640287769785,2.499999999999998
2033,2215,0.021917808219178082,0.9807001795332136,2.499999999999998
2025,462,0.021917808219178082,0.9877938517179023,2.499999999999998
6983,483,0.11506849315068493,0.9483506944444444,2.499999999999998
6985,101,0.11506849315068493,0.9467071057192374,2.499999999999998
6989,947,0.11506849315068493,0.9434369602763385,2.499999999999998
6991,18267,0.11506849315068493,0.9418103448275862,2.499999999999998
6993,145,0.11506849315068493,0.9401893287435457,2.499999999999998
8503,1518,0.17534246575342466,0.9450692041522492,2.499999999999998
2385,95,0.030136986301369864,0.9807001795332136,2.499999999999998
6305,2,0.09315068493150686,0.95,2.499999999999998
5633,1574,0.07945205479452055,0.9668141592920354,2.499999999999998
4481,5,0.0684931506849315,0.9583333333333334,2.499999999999998
5629,397,0.07945205479452055,0.9685283687943262,2.499999999999998
7319,108,0.136986301369863,0.9242808798646363,2.499999999999998
8495,1170,0.17534246575342466,0.9483506944444444,2.499999999999998
4479,3,0.0684931506849315,0.9600175746924429,2.499999999999998
7297,122,0.136986301369863,0.9418103448275862,2.499999999999998
4735,128,0.07397260273972603,0.9789426523297491,2.4999999999999867
7323,1300,0.136986301369863,0.9211635750421585,2.2222222222222237
7337,5,0.136986301369863,0.8954918032786885,2.2222222222222223
7625,16,0.15616438356164383,0.8810483870967742,2.2222222222222223
7325,366,0.136986301369863,0.9196127946127947,2.2222222222222214
8471,476,0.17534246575342466,0.9583333333333334,2.000000000000007
6963,1383,0.11506849315068493,0.9651060070671378,2.0
8475,275,0.17534246575342466,0.9566549912434326,2.0
8479,185,0.17534246575342466,0.9549825174825175,2.0
8483,116,0.17534246575342466,0.9533158813263525,2.0
8487,245,0.17534246575342466,0.9516550522648084,2.0
5621,757,0.07945205479452055,0.9719750889679716,2.0
5625,406,0.07945205479452055,0.9702486678507993,2.0
8463,280,0.17534246575342466,0.9617077464788732,2.0
8491,1079,0.17534246575342466,0.95,2.0
5617,243,0.07945205479452055,0.9737076648841355,2.0
5613,3675,0.07945205479452055,0.9754464285714286,2.0
8467,12,0.17534246575342466,0.9600175746924429,2.0
8451,241,0.17534246575342466,0.9668141592920354,2.0
8459,1,0.17534246575342466,0.9634038800705468,2.0
6965,172,0.11506849315068493,0.9634038800705468,2.0
6967,892,0.11506849315068493,0.9617077464788732,2.0
6961,4997,0.11506849315068493,0.9668141592920354,2.0
6957,248,0.11506849315068493,0.9702486678507993,2.0
6973,199,0.11506849315068493,0.9566549912434326,2.0
6951,20841,0.11506849315068493,0.9754464285714286,2.0
3771,1389,0.0547945205479452,0.9789426523297491,2.0
3769,520,0.0547945205479452,0.9807001795332136,2.0
3767,5,0.0547945205479452,0.9824640287769785,2.0
3765,3857,0.0547945205479452,0.9842342342342343,2.0
3475,289,0.049315068493150684,0.9824640287769785,2.0
3477,259,0.049315068493150684,0.9807001795332136,2.0
2375,370,0.030136986301369864,0.9895833333333334,2.0
3763,20,0.0547945205479452,0.9860108303249098,2.0
5601,136,0.07945205479452055,0.9807001795332136,2.0
5605,316,0.07945205479452055,0.9789426523297491,2.0
5609,290,0.07945205479452055,0.9771914132379249,2.0
2373,51,0.030136986301369864,0.9913793103448276,2.0
7293,99,0.136986301369863,0.9450692041522492,2.0
759,1219,0.0027397260273972603,0.9968065693430657,2.0
7615,4,0.15616438356164383,0.9337606837606838,2.0
7305,38,0.136986301369863,0.9353595890410958,2.0
2737,854,0.03561643835616438,0.9789426523297491,2.0
6303,1,0.09315068493150686,0.9583333333333334,2.0
4475,5,0.0684931506849315,0.9634038800705468,2.0
4473,30,0.0684931506849315,0.9651060070671378,2.0
4471,36,0.0684931506849315,0.9668141592920354,2.0
4469,52,0.0684931506849315,0.9685283687943262,2.0
2021,1061,0.021917808219178082,0.9913793103448276,2.0
4467,30,0.0684931506849315,0.9702486678507993,2.0
4465,19,0.0684931506849315,0.9719750889679716,2.0
2023,5749,0.021917808219178082,0.9895833333333334,2.0
4459,17,0.0684931506849315,0.9771914132379249,2.0
4457,40,0.0684931506849315,0.9789426523297491,2.0
2733,5346,0.03561643835616438,0.9824640287769785,2.0
2729,1684,0.03561643835616438,0.9860108303249098,2.0
7607,16,0.15616438356164383,0.9549825174825175,2.0
7609,14,0.15616438356164383,0.9516550522648084,2.0
7611,4,0.15616438356164383,0.95,2.0
4151,12740,0.06027397260273973,0.9895833333333334,2.0
4153,466,0.06027397260273973,0.9877938517179023,2.0
4155,218,0.06027397260273973,0.9860108303249098,2.0
1287,120,0.0136986301369863,0.9968065693430657,2.0
4725,29,0.07397260273972603,0.9877938517179023,2.0
4727,43,0.07397260273972603,0.9860108303249098,2.0
4733,48,0.07397260273972603,0.9807001795332136,2.0
4167,9140,0.06027397260273973,0.9754464285714286,2.0
4157,698,0.06027397260273973,0.9842342342342343,2.0
4163,655,0.06027397260273973,0.9789426523297491,2.0
7289,21,0.136986301369863,0.9483506944444444,2.0
7287,31,0.136986301369863,0.95,2.0
7285,288,0.136986301369863,0.9516550522648084,2.0
4159,537,0.06027397260273973,0.9824640287769785,2.0
7281,4,0.136986301369863,0.9549825174825175,2.0
7613,9,0.15616438356164383,0.9418103448275862,2.0
3137,1173,0.0410958904109589,0.9789426523297491,2.0
3125,1476,0.0410958904109589,0.9895833333333334,2.0
3133,1349,0.0410958904109589,0.9824640287769785,2.0
3135,695,0.0410958904109589,0.9807001795332136,2.0
7311,58,0.136986301369863,0.9305792163543442,2.0
7313,33,0.136986301369863,0.9289965986394558,2.0
7315,6,0.136986301369863,0.9274193548387096,2.0
7317,24,0.136986301369863,0.9258474576271186,2.0
7291,260,0.136986301369863,0.9467071057192374,2.0
7299,662,0.136986301369863,0.9401893287435457,2.0
3127,619,0.0410958904109589,0.9877938517179023,2.0
4723,21,0.07397260273972603,0.9895833333333334,2.0
6563,76,0.09863013698630137,0.9651060070671378,2.0
6561,33,0.09863013698630137,0.9668141592920354,2.0
6565,47,0.09863013698630137,0.9634038800705468,2.0
2727,264,0.03561643835616438,0.9877938517179023,2.0
2725,883,0.03561643835616438,0.9895833333333334,2.0
6567,87,0.09863013698630137,0.9617077464788732,2.0
2029,5631,0.021917808219178082,0.9842342342342343,2.0
6959,373,0.11506849315068493,0.9685283687943262,1.999999999999993
8427,68,0.17534246575342466,0.9771914132379249,1.6666666666666825
2015,6363,0.021917808219178082,0.9968065693430657,1.6666666666666725
2723,1184,0.03561643835616438,0.9913793103448276,1.6666666666666725
3761,4,0.0547945205479452,0.9877938517179023,1.6666666666666725
6943,12327,0.11506849315068493,0.9824640287769785,1.6666666666666725
3759,410,0.0547945205479452,0.9895833333333334,1.6666666666666725
6941,1764,0.11506849315068493,0.9842342342342343,1.6666666666666725
5597,180,0.07945205479452055,0.9824640287769785,1.6666666666666725
4453,2,0.0684931506849315,0.9824640287769785,1.6666666666666725
8439,163,0.17534246575342466,0.9719750889679716,1.6666666666666725
8447,351,0.17534246575342466,0.9685283687943262,1.6666666666666725
8431,1264,0.17534246575342466,0.9754464285714286,1.6666666666666725
8455,693,0.17534246575342466,0.9651060070671378,1.6666666666666725
4149,766,0.06027397260273973,0.9913793103448276,1.6666666666666725
6955,260,0.11506849315068493,0.9719750889679716,1.6666666666666725
3119,159,0.0410958904109589,0.9949908925318761,1.6666666666666725
4721,4,0.07397260273972603,0.9913793103448276,1.6666666666666725
1621,89,0.01643835616438356,0.9986288848263254,1.6666666666666676
2019,9449,0.021917808219178082,0.9931818181818182,1.6666666666666676
6299,1,0.09315068493150686,0.9668141592920354,1.6666666666666676
6555,35,0.09863013698630137,0.9719750889679716,1.6666666666666676
6557,51,0.09863013698630137,0.9702486678507993,1.6666666666666676
6559,95,0.09863013698630137,0.9685283687943262,1.6666666666666676
4455,70,0.0684931506849315,0.9807001795332136,1.6666666666666676
3131,4767,0.0410958904109589,0.9842342342342343,1.6666666666666676
3129,781,0.0410958904109589,0.9860108303249098,1.6666666666666676
3471,54,0.049315068493150684,0.9860108303249098,1.6666666666666676
6081,82,0.08767123287671233,0.9668141592920354,1.6666666666666676
7605,3,0.15616438356164383,0.9583333333333334,1.6666666666666676
7271,33,0.136986301369863,0.9634038800705468,1.6666666666666676
1285,78,0.0136986301369863,0.9986288848263254,1.6666666666666676
7283,92,0.136986301369863,0.9533158813263525,1.6666666666666676
7279,13,0.136986301369863,0.9566549912434326,1.6666666666666676
7275,24,0.136986301369863,0.9600175746924429,1.6666666666666676
7273,49,0.136986301369863,0.9617077464788732,1.6666666666666676
755,1710,0.0027397260273972603,0.9986288848263254,1.6666666666666652
2013,496,0.021917808219178082,0.9986288848263254,1.6666666666666627
7599,5,0.15616438356164383,0.9634038800705468,1.6666666666666627
7277,11894,0.136986301369863,0.9583333333333334,1.6666666666666627
4717,195,0.07397260273972603,0.9949908925318761,1.6666666666666627
7269,130,0.136986301369863,0.9651060070671378,1.6666666666666627
4147,1843,0.06027397260273973,0.9931818181818182,1.6666666666666627
3123,207,0.0410958904109589,0.9913793103448276,1.6666666666666627
4145,505,0.06027397260273973,0.9949908925318761,1.6666666666666627
3121,2094,0.0410958904109589,0.9931818181818182,1.6666666666666627
4143,330,0.06027397260273973,0.9968065693430657,1.6666666666666627
4719,50,0.07397260273972603,0.9931818181818182,1.6666666666666627
6551,3090,0.09863013698630137,0.9754464285714286,1.6666666666666627
7601,15,0.15616438356164383,0.9617077464788732,1.6666666666666627
5585,320,0.07945205479452055,0.9877938517179023,1.6666666666666627
4141,172,0.06027397260273973,0.9986288848263254,1.6666666666666627
8423,182,0.17534246575342466,0.9789426523297491,1.6666666666666627
6949,490,0.11506849315068493,0.9771914132379249,1.6666666666666627
6945,2316,0.11506849315068493,0.9807001795332136,1.6666666666666627
1623,112,0.01643835616438356,0.9968065693430657,1.6666666666666627
6947,20237,0.11506849315068493,0.9789426523297491,1.6666666666666627
6953,219,0.11506849315068493,0.9737076648841355,1.6666666666666627
4711,207,0.07397260273972603,1.0004578754578755,1.6666666666666627
8443,65,0.17534246575342466,0.9702486678507993,1.6666666666666627
6939,230,0.11506849315068493,0.9860108303249098,1.6666666666666627
3469,71,0.049315068493150684,0.9877938517179023,1.6666666666666627
3473,333,0.049315068493150684,0.9842342342342343,1.6666666666666627
5593,914,0.07945205479452055,0.9842342342342343,1.6666666666666627
2371,729,0.030136986301369864,0.9931818181818182,1.6666666666666627
2369,98,0.030136986301369864,0.9949908925318761,1.6666666666666627
