,maturity,strike
141,0.019178082191780813,0.8376761833947481
142,0.019178082191780813,0.8397756224508753
143,0.019178082191780813,0.8418750615070025
144,0.019178082191780813,0.8439745005631297
145,0.019178082191780813,0.8460739396192569
146,0.019178082191780813,0.8481733786753841
147,0.019178082191780813,0.8502728177315113
148,0.019178082191780813,0.8523722567876385
149,0.019178082191780813,0.8544716958437657
150,0.019178082191780813,0.8565711348998929
151,0.019178082191780813,0.85867057395602
152,0.019178082191780813,0.8607700130121472
153,0.019178082191780813,0.8628694520682744
154,0.019178082191780813,0.8649688911244016
155,0.019178082191780813,0.8670683301805288
156,0.019178082191780813,0.869167769236656
157,0.019178082191780813,0.8712672082927831
158,0.019178082191780813,0.8733666473489103
159,0.019178082191780813,0.8754660864050375
160,0.019178082191780813,0.8775655254611647
